AssetID,AssetName,Location,Region,InstalledDate,CapacityKW,Status,LastMaintenanceDate
354,Generator_722,Tokyo,APAC,2023-08-07,370.75,Maintenance,2025-06-20
355,Battery_867,Madrid,EU,2017-06-03,530.32,Active,2025-03-22
356,Battery_336,São Paulo,LATAM,2022-09-18,235.79,Active,2025-06-27
357,Panel_421,London,UK,2024-08-12,291.98,Maintenance,2025-06-28
358,Generator_416,New York,NA,2023-12-13,288.66,Inactive,2025-10-26
359,Generator_640,Manchester,UK,2022-09-08,229.0,Active,2025-10-20
360,Generator_865,Tokyo,APAC,2017-11-03,159.29,Inactive,2025-01-11
361,Generator_728,Sydney,APAC,2018-04-25,408.28,Active,2025-09-17
362,Battery_868,London,UK,2022-02-02,384.79,Active,2025-03-06
363,Generator_594,London,UK,2019-10-31,151.62,Maintenance,2025-08-14
364,Battery_953,Madrid,EU,2022-01-22,289.78,Inactive,2025-02-02
365,Turbine_177,Buenos Aires,LATAM,2020-08-18,175.94,Active,2025-09-03
366,Battery_390,Toronto,NA,2020-12-20,268.13,Maintenance,2025-01-31
367,Battery_604,Berlin,EU,2019-01-13,550.0,Maintenance,2025-01-02
368,Turbine_122,London,UK,2022-09-01,220.32,Active,2025-10-18
369,Generator_925,Toronto,NA,2022-09-05,228.86,Maintenance,2025-03-31
370,Battery_273,Tokyo,APAC,2017-11-07,585.75,Inactive,2025-09-24
371,Battery_190,New York,NA,2020-08-19,394.59,Inactive,2025-08-01
372,Generator_795,Berlin,EU,2024-06-21,147.01,Maintenance,2025-08-01
373,Turbine_354,Berlin,EU,2023-11-24,71.36,Active,2025-08-07
374,Battery_426,São Paulo,LATAM,2020-03-04,479.7,Maintenance,2025-09-12
375,Generator_204,Sydney,APAC,2019-02-26,380.81,Maintenance,2025-05-07
376,Panel_845,Buenos Aires,LATAM,2018-03-01,560.1,Inactive,2025-04-28
377,Battery_767,Berlin,EU,2022-08-31,325.54,Active,2025-07-19
378,Turbine_858,New York,NA,2021-05-14,139.71,Maintenance,2025-07-30
379,Battery_836,Madrid,EU,2023-07-18,239.6,Maintenance,2025-09-15
380,Battery_757,Berlin,EU,2018-02-27,142.15,Maintenance,2025-04-17
381,Turbine_196,New York,NA,2017-08-11,321.73,Maintenance,2025-09-28
382,Generator_433,Manchester,UK,2021-10-16,337.07,Active,2025-05-07
383,Battery_207,São Paulo,LATAM,2020-12-14,165.0,Maintenance,2025-04-30
384,Generator_928,Toronto,NA,2024-01-25,399.97,Maintenance,2025-06-04
385,Battery_377,Berlin,EU,2019-05-24,283.03,Inactive,2025-04-23
386,Generator_594,Buenos Aires,LATAM,2019-04-14,183.58,Active,2025-03-05
387,Generator_934,Tokyo,APAC,2023-03-08,346.69,Active,2025-03-26
388,Generator_193,Tokyo,APAC,2021-05-07,280.02,Active,2025-09-01
389,Generator_882,Buenos Aires,LATAM,2018-03-24,568.97,Maintenance,2025-02-24
390,Panel_458,Berlin,EU,2020-08-27,331.19,Maintenance,2025-03-24
391,Battery_635,Madrid,EU,2023-10-23,136.75,Inactive,2025-01-04
392,Battery_728,Manchester,UK,2018-02-06,310.88,Inactive,2025-01-19
393,Generator_984,Tokyo,APAC,2021-05-11,561.94,Active,2025-01-27
394,Battery_903,Madrid,EU,2017-04-06,288.36,Active,2025-01-07
395,Panel_436,São Paulo,LATAM,2017-06-05,395.06,Maintenance,2025-09-15
396,Battery_426,Madrid,EU,2021-05-25,411.27,Inactive,2025-02-12
397,Battery_122,Toronto,NA,2020-06-20,139.68,Maintenance,2025-10-04
398,Generator_293,Paris,EU,2017-12-17,288.4,Inactive,2025-09-08
399,Battery_108,Tokyo,APAC,2017-08-20,551.28,Active,2025-10-01
400,Battery_975,London,UK,2017-10-09,314.56,Active,2025-10-27
401,Turbine_339,Buenos Aires,LATAM,2019-03-21,570.15,Inactive,2025-07-14
402,Turbine_271,Toronto,NA,2019-12-10,263.33,Inactive,2025-10-14
403,Generator_714,Berlin,EU,2024-05-08,543.11,Maintenance,2025-01-28
404,Panel_939,Tokyo,APAC,2019-08-14,276.04,Active,2025-03-07
405,Generator_754,Buenos Aires,LATAM,2020-02-27,471.37,Inactive,2025-04-06
406,Battery_183,Sydney,APAC,2019-02-22,410.13,Maintenance,2025-10-11
407,Generator_945,Paris,EU,2018-07-05,220.24,Maintenance,2025-07-15
408,Turbine_702,Madrid,EU,2023-08-03,254.23,Inactive,2025-10-17
409,Battery_781,São Paulo,LATAM,2019-10-08,277.36,Maintenance,2025-01-21
410,Battery_409,London,UK,2019-08-13,588.93,Inactive,2025-06-21
411,Generator_918,Manchester,UK,2021-10-30,151.83,Active,2025-09-06
412,Panel_498,Manchester,UK,2017-06-27,296.14,Active,2025-01-06
413,Panel_505,Manchester,UK,2021-12-23,515.2,Active,2025-03-29
414,Turbine_242,Sydney,APAC,2019-01-19,182.4,Active,2025-04-03
415,Generator_341,Berlin,EU,2024-01-31,540.02,Maintenance,2025-02-21
416,Generator_473,Manchester,UK,2021-01-08,338.32,Maintenance,2025-10-13
417,Turbine_139,Berlin,EU,2024-03-23,359.61,Active,2025-01-17
418,Generator_522,Madrid,EU,2020-02-09,141.63,Active,2025-08-10
419,Battery_189,Toronto,NA,2017-01-10,507.09,Maintenance,2025-09-30
420,Battery_315,Buenos Aires,LATAM,2018-04-27,364.3,Inactive,2025-02-28
421,Battery_417,Madrid,EU,2022-03-07,320.19,Active,2025-07-05
422,Turbine_197,Toronto,NA,2021-07-20,221.93,Active,2025-08-03
423,Battery_739,Buenos Aires,LATAM,2019-12-16,572.37,Active,2025-07-05
424,Turbine_795,Sydney,APAC,2020-03-25,209.94,Inactive,2025-04-11
425,Turbine_450,Paris,EU,2022-01-17,210.62,Active,2025-08-13
426,Battery_779,Buenos Aires,LATAM,2019-08-03,95.99,Inactive,2025-05-28
427,Panel_896,New York,NA,2018-02-13,360.1,Inactive,2025-02-23
428,Generator_241,Paris,EU,2021-09-16,52.52,Active,2025-08-28
429,Panel_381,Tokyo,APAC,2023-09-26,367.3,Active,2025-04-08
430,Panel_362,Sydney,APAC,2022-08-06,437.12,Active,2025-07-11
431,Panel_544,Toronto,NA,2017-12-31,266.61,Active,2025-08-15
432,Generator_792,São Paulo,LATAM,2020-09-15,553.7,Maintenance,2025-05-05
433,Panel_385,New York,NA,2018-03-26,361.93,Active,2025-02-08
434,Generator_896,Buenos Aires,LATAM,2020-09-13,526.39,Active,2025-07-18
435,Battery_800,Buenos Aires,LATAM,2019-09-02,109.14,Inactive,2025-09-04
436,Panel_401,Tokyo,APAC,2019-08-20,103.36,Inactive,2025-02-01
437,Battery_111,Tokyo,APAC,2023-02-08,515.89,Maintenance,2025-09-08
438,Turbine_459,Toronto,NA,2018-02-28,314.09,Inactive,2025-07-15
439,Panel_950,Sydney,APAC,2020-08-09,61.39,Maintenance,2025-04-01
440,Generator_542,Berlin,EU,2017-12-29,527.16,Maintenance,2025-05-09
441,Battery_390,Tokyo,APAC,2018-11-01,199.85,Active,2025-07-10
442,Turbine_780,Paris,EU,2023-09-03,393.68,Maintenance,2025-02-04
443,Generator_567,Berlin,EU,2022-07-09,260.51,Active,2025-09-26
444,Battery_559,Berlin,EU,2020-02-22,367.18,Inactive,2025-04-19
445,Generator_286,Manchester,UK,2017-05-15,244.7,Inactive,2025-05-16
446,Generator_644,Berlin,EU,2020-10-25,572.23,Active,2025-08-10
447,Panel_174,Madrid,EU,2023-03-01,513.84,Inactive,2025-03-25
448,Turbine_611,Toronto,NA,2024-02-21,362.18,Active,2025-05-26
449,Generator_361,Sydney,APAC,2022-11-28,204.19,Inactive,2025-04-09
450,Generator_309,São Paulo,LATAM,2022-12-12,369.12,Maintenance,2025-07-17
451,Turbine_736,Berlin,EU,2023-01-15,591.47,Inactive,2025-10-20
452,Panel_806,São Paulo,LATAM,2018-12-15,293.05,Inactive,2025-05-17
453,Battery_502,Tokyo,APAC,2018-08-14,506.18,Maintenance,2025-06-29
454,Panel_379,Sydney,APAC,2017-08-19,290.77,Inactive,2025-09-11
455,Panel_385,Manchester,UK,2022-02-07,379.28,Active,2025-01-17
456,Panel_493,Berlin,EU,2018-11-16,198.44,Active,2025-09-20
457,Generator_430,Sydney,APAC,2022-10-12,414.1,Inactive,2025-08-31
458,Generator_284,Buenos Aires,LATAM,2017-07-17,399.51,Maintenance,2025-02-20
459,Battery_935,London,UK,2021-12-10,100.73,Inactive,2025-07-01
460,Turbine_111,Buenos Aires,LATAM,2019-12-13,359.43,Inactive,2025-06-27
461,Battery_614,Buenos Aires,LATAM,2023-04-09,98.33,Inactive,2025-06-14
462,Battery_634,Paris,EU,2024-04-27,430.89,Maintenance,2025-07-24
463,Turbine_790,Manchester,UK,2017-07-18,219.61,Maintenance,2025-01-12
464,Battery_665,Sydney,APAC,2023-05-04,365.71,Active,2025-01-22
465,Generator_237,Tokyo,APAC,2021-08-06,53.61,Maintenance,2025-09-19
466,Turbine_916,Tokyo,APAC,2019-09-05,231.85,Active,2025-05-22
467,Generator_723,São Paulo,LATAM,2022-05-06,116.97,Inactive,2025-01-21
468,Battery_333,São Paulo,LATAM,2020-03-29,221.68,Maintenance,2025-04-23
469,Turbine_995,London,UK,2022-06-22,288.54,Active,2025-08-09
470,Battery_208,São Paulo,LATAM,2022-03-11,478.19,Maintenance,2025-01-11
471,Generator_942,Sydney,APAC,2024-02-11,106.19,Inactive,2025-02-19
472,Panel_974,Paris,EU,2023-06-20,598.3,Inactive,2025-09-26
473,Panel_817,Madrid,EU,2017-03-28,468.05,Inactive,2025-05-28
474,Turbine_666,Toronto,NA,2021-04-19,539.99,Maintenance,2025-04-02
475,Generator_946,Toronto,NA,2017-12-07,116.61,Inactive,2025-05-21
476,Panel_978,London,UK,2020-02-29,274.68,Inactive,2025-07-26
477,Panel_652,New York,NA,2020-03-31,563.53,Inactive,2025-01-26
478,Generator_353,Sydney,APAC,2020-06-29,571.56,Maintenance,2025-04-10
479,Panel_656,Toronto,NA,2021-03-09,522.98,Active,2025-05-05
480,Generator_840,Toronto,NA,2019-01-27,465.79,Maintenance,2025-02-28
481,Panel_546,New York,NA,2020-08-08,193.03,Maintenance,2025-04-19
482,Turbine_135,Tokyo,APAC,2024-06-25,318.5,Maintenance,2025-06-28
483,Generator_779,Tokyo,APAC,2017-10-25,379.19,Maintenance,2025-01-13
484,Panel_852,Tokyo,APAC,2024-06-06,454.01,Maintenance,2025-03-20
485,Panel_682,Tokyo,APAC,2022-10-17,489.64,Maintenance,2025-06-24
486,Turbine_821,Toronto,NA,2019-05-29,217.39,Active,2025-02-02
487,Turbine_733,São Paulo,LATAM,2018-05-27,107.38,Active,2025-09-02
488,Turbine_868,São Paulo,LATAM,2022-03-30,96.01,Active,2025-03-07
489,Turbine_801,Madrid,EU,2020-11-27,282.85,Maintenance,2025-05-23
490,Turbine_342,Buenos Aires,LATAM,2018-12-27,174.32,Active,2025-02-10
491,Panel_227,Paris,EU,2017-09-05,239.74,Active,2025-10-03
492,Battery_122,Sydney,APAC,2021-07-28,560.26,Maintenance,2025-08-04
493,Turbine_535,Paris,EU,2018-05-17,151.68,Active,2025-07-23
494,Panel_805,Buenos Aires,LATAM,2017-08-19,129.82,Inactive,2025-08-19
495,Panel_719,London,UK,2020-11-29,497.07,Inactive,2025-03-04
496,Battery_703,Toronto,NA,2022-02-07,555.32,Active,2025-04-14
497,Battery_475,New York,NA,2020-01-29,410.51,Maintenance,2025-07-25
498,Generator_855,Toronto,NA,2020-03-26,405.71,Maintenance,2025-06-22
499,Battery_651,Paris,EU,2020-10-26,467.55,Active,2025-01-19
500,Generator_571,Toronto,NA,2019-05-21,157.16,Inactive,2025-07-01
501,Battery_970,Madrid,EU,2022-02-11,435.74,Maintenance,2025-01-18
502,Turbine_379,Manchester,UK,2017-10-18,145.07,Maintenance,2025-06-24
503,Battery_216,São Paulo,LATAM,2021-10-08,542.57,Maintenance,2025-06-29
504,Turbine_750,São Paulo,LATAM,2020-02-21,561.49,Inactive,2025-02-19
505,Panel_234,Buenos Aires,LATAM,2017-01-26,486.95,Maintenance,2025-10-04
506,Turbine_101,Tokyo,APAC,2017-12-11,286.63,Inactive,2025-01-19
507,Panel_153,Manchester,UK,2020-10-04,368.75,Inactive,2025-08-10
508,Panel_416,Paris,EU,2019-06-16,193.35,Active,2025-02-23
509,Battery_414,London,UK,2023-06-06,514.43,Inactive,2025-08-22
510,Generator_434,Buenos Aires,LATAM,2018-05-06,463.83,Inactive,2025-03-12
511,Battery_579,Tokyo,APAC,2023-09-30,233.01,Maintenance,2025-01-09
512,Turbine_515,Tokyo,APAC,2022-03-21,248.92,Maintenance,2025-04-30
513,Generator_613,New York,NA,2023-04-25,224.17,Maintenance,2025-10-08
514,Panel_414,London,UK,2022-11-10,357.51,Active,2025-09-21
515,Panel_514,São Paulo,LATAM,2022-11-07,529.46,Inactive,2025-09-10
516,Generator_842,Manchester,UK,2020-03-26,218.45,Maintenance,2025-05-16
517,Generator_553,Berlin,EU,2021-11-10,518.08,Maintenance,2025-09-10
518,Battery_287,Paris,EU,2023-03-28,62.9,Inactive,2025-03-17
519,Battery_241,Tokyo,APAC,2024-02-06,516.2,Active,2025-02-22
520,Battery_167,São Paulo,LATAM,2019-11-08,202.1,Inactive,2025-08-18
521,Turbine_762,Buenos Aires,LATAM,2019-03-02,501.18,Inactive,2025-03-02
522,Battery_416,Buenos Aires,LATAM,2019-05-21,520.73,Active,2025-08-09
523,Panel_401,Tokyo,APAC,2017-02-25,331.73,Inactive,2025-04-26
524,Panel_768,São Paulo,LATAM,2017-08-03,510.31,Inactive,2025-05-29
525,Generator_669,Buenos Aires,LATAM,2023-02-11,321.31,Inactive,2025-04-07
526,Battery_947,Sydney,APAC,2017-04-11,520.55,Maintenance,2025-04-04
527,Generator_539,Toronto,NA,2021-12-02,516.39,Active,2025-06-25
528,Turbine_938,Manchester,UK,2021-04-23,255.37,Active,2025-01-17
529,Panel_477,London,UK,2017-04-30,112.89,Inactive,2025-04-13
530,Panel_476,Sydney,APAC,2017-01-24,125.63,Active,2025-09-05
531,Generator_144,Sydney,APAC,2017-10-25,589.34,Active,2025-05-25
532,Battery_102,Tokyo,APAC,2022-05-11,465.98,Maintenance,2025-05-27
533,Turbine_839,New York,NA,2020-07-06,425.72,Inactive,2025-04-03
534,Battery_365,Toronto,NA,2023-01-21,410.17,Inactive,2025-05-25
535,Turbine_307,Buenos Aires,LATAM,2020-03-19,540.32,Active,2025-01-06
536,Panel_412,New York,NA,2021-04-24,217.02,Inactive,2025-10-16
537,Generator_379,Buenos Aires,LATAM,2022-04-25,153.76,Inactive,2025-02-18
538,Turbine_485,Tokyo,APAC,2022-08-21,511.12,Maintenance,2025-03-10
539,Generator_288,Tokyo,APAC,2023-02-13,267.81,Active,2025-10-26
540,Battery_407,São Paulo,LATAM,2017-12-14,430.79,Maintenance,2025-06-21
541,Battery_825,New York,NA,2023-05-16,138.04,Inactive,2025-07-15
542,Battery_299,Sydney,APAC,2017-01-21,571.23,Active,2025-06-29
543,Turbine_572,Manchester,UK,2018-12-10,306.11,Active,2025-09-21
544,Battery_731,Madrid,EU,2024-02-01,247.33,Active,2025-07-16
545,Battery_146,Toronto,NA,2020-01-17,146.02,Maintenance,2025-10-20
546,Battery_739,London,UK,2023-04-27,349.55,Active,2025-08-09
547,Generator_510,Madrid,EU,2023-06-05,309.29,Maintenance,2025-05-30
548,Panel_286,Tokyo,APAC,2022-10-30,122.0,Active,2025-04-27
549,Battery_921,London,UK,2020-08-04,133.44,Active,2025-07-27
550,Turbine_243,Madrid,EU,2019-05-24,343.6,Inactive,2025-07-07
551,Turbine_533,London,UK,2023-05-15,80.01,Maintenance,2025-04-05
552,Turbine_293,Toronto,NA,2019-06-08,372.13,Inactive,2025-10-24
553,Generator_666,Berlin,EU,2023-08-18,399.23,Maintenance,2025-01-01
554,Battery_224,Manchester,UK,2021-10-28,516.41,Inactive,2025-05-12
555,Battery_763,London,UK,2021-11-05,463.2,Maintenance,2025-09-17
556,Generator_701,Madrid,EU,2018-06-21,257.24,Inactive,2025-05-06
557,Generator_790,Paris,EU,2023-01-16,521.72,Maintenance,2025-02-14
558,Generator_659,Buenos Aires,LATAM,2017-01-15,354.13,Active,2025-01-28
559,Battery_512,Buenos Aires,LATAM,2022-03-17,357.57,Active,2025-02-12
560,Turbine_758,Tokyo,APAC,2019-03-10,516.3,Inactive,2025-07-06
561,Battery_211,Toronto,NA,2021-12-13,596.15,Active,2025-04-25
562,Generator_696,London,UK,2018-04-08,506.87,Active,2025-03-30
563,Turbine_598,London,UK,2021-11-24,374.93,Inactive,2025-10-22
564,Panel_961,Buenos Aires,LATAM,2021-12-10,391.87,Inactive,2025-02-09
565,Generator_467,Sydney,APAC,2017-04-19,159.4,Inactive,2025-03-27
566,Panel_345,Sydney,APAC,2018-06-20,249.39,Maintenance,2025-08-18
567,Battery_626,New York,NA,2019-10-09,203.14,Inactive,2025-08-09
568,Turbine_418,Paris,EU,2021-06-17,317.63,Inactive,2025-07-03
569,Battery_285,Toronto,NA,2021-09-21,337.97,Inactive,2025-03-24
570,Generator_300,Manchester,UK,2018-08-06,530.19,Inactive,2025-06-12
571,Panel_226,Tokyo,APAC,2017-07-15,509.98,Inactive,2025-01-24
572,Battery_780,Sydney,APAC,2022-01-30,566.52,Active,2025-06-05
573,Generator_125,São Paulo,LATAM,2022-12-17,500.54,Active,2025-09-05
574,Generator_546,Toronto,NA,2018-05-26,554.01,Active,2025-05-23
575,Battery_177,Tokyo,APAC,2021-04-08,418.49,Inactive,2025-06-24
576,Battery_302,Tokyo,APAC,2017-12-04,590.01,Inactive,2025-08-25
577,Battery_235,São Paulo,LATAM,2021-03-25,285.75,Inactive,2025-10-18
578,Battery_277,Manchester,UK,2022-04-20,420.61,Inactive,2025-03-17
579,Battery_455,Paris,EU,2019-02-23,437.52,Maintenance,2025-06-01
580,Turbine_899,Manchester,UK,2023-03-19,533.84,Inactive,2025-09-03
581,Battery_745,Manchester,UK,2018-02-11,204.91,Maintenance,2025-06-29
582,Battery_289,London,UK,2020-12-02,426.92,Maintenance,2025-06-30
583,Generator_381,Buenos Aires,LATAM,2020-01-26,165.52,Maintenance,2025-08-29
584,Panel_156,Sydney,APAC,2020-07-31,261.54,Inactive,2025-06-16
585,Generator_935,Tokyo,APAC,2018-03-20,224.44,Inactive,2025-10-08
586,Turbine_291,Buenos Aires,LATAM,2020-04-23,420.5,Maintenance,2025-10-20
587,Panel_774,Madrid,EU,2018-02-02,116.56,Inactive,2025-03-06
588,Generator_447,Manchester,UK,2019-09-27,222.41,Inactive,2025-10-24
589,Battery_111,New York,NA,2022-03-16,538.72,Inactive,2025-02-02
590,Generator_157,Tokyo,APAC,2018-08-04,373.15,Active,2025-04-14
591,Panel_230,Sydney,APAC,2018-07-31,53.84,Active,2025-03-11
592,Battery_424,São Paulo,LATAM,2020-05-06,543.77,Maintenance,2025-10-16
593,Battery_480,New York,NA,2023-12-07,440.29,Inactive,2025-06-12
594,Generator_938,Buenos Aires,LATAM,2021-06-15,142.31,Maintenance,2025-04-28
595,Battery_795,London,UK,2020-09-16,522.42,Maintenance,2025-10-14
596,Panel_592,Buenos Aires,LATAM,2018-09-19,98.81,Inactive,2025-08-06
597,Generator_469,Tokyo,APAC,2019-11-10,553.34,Active,2025-01-20
598,Turbine_783,Toronto,NA,2017-09-28,541.93,Inactive,2025-09-08
599,Generator_606,Paris,EU,2022-05-19,55.44,Active,2025-10-26
600,Generator_164,Madrid,EU,2021-09-26,286.87,Inactive,2025-01-02
601,Generator_358,Sydney,APAC,2022-06-04,327.5,Maintenance,2025-10-05
602,Turbine_782,London,UK,2018-06-13,110.11,Maintenance,2025-06-10
603,Turbine_391,Buenos Aires,LATAM,2019-01-27,222.44,Inactive,2025-04-16
604,Battery_826,Paris,EU,2017-11-11,250.37,Maintenance,2025-09-24
605,Generator_988,Paris,EU,2020-03-25,580.55,Active,2025-05-05
606,Panel_394,Sydney,APAC,2022-12-17,274.9,Maintenance,2025-10-27
607,Panel_198,Manchester,UK,2021-11-05,534.44,Active,2025-10-11
608,Battery_906,Tokyo,APAC,2023-01-17,404.41,Active,2025-03-28
609,Turbine_324,Sydney,APAC,2023-11-22,389.32,Active,2025-05-13
610,Generator_263,São Paulo,LATAM,2017-04-13,367.86,Inactive,2025-10-04
611,Panel_505,Madrid,EU,2021-07-23,348.46,Inactive,2025-02-27
612,Panel_335,Madrid,EU,2019-05-19,513.51,Active,2025-07-25
613,Battery_340,Paris,EU,2021-07-27,57.8,Active,2025-01-11
614,Turbine_772,Toronto,NA,2023-06-15,599.05,Maintenance,2025-08-24
615,Panel_680,New York,NA,2022-10-02,390.48,Inactive,2025-01-06
616,Turbine_240,Buenos Aires,LATAM,2019-05-08,333.28,Maintenance,2025-05-04
617,Battery_184,Paris,EU,2021-10-02,365.46,Maintenance,2025-03-08
618,Generator_368,Madrid,EU,2022-12-07,381.13,Maintenance,2025-10-01
619,Turbine_136,São Paulo,LATAM,2023-07-26,108.68,Active,2025-04-05
620,Panel_833,Madrid,EU,2017-08-13,224.76,Active,2025-04-21
621,Generator_845,Berlin,EU,2017-06-25,65.44,Active,2025-06-18
622,Panel_940,London,UK,2023-04-01,285.31,Active,2025-07-17
623,Turbine_801,Berlin,EU,2024-07-30,174.72,Inactive,2025-07-23
624,Battery_804,Manchester,UK,2018-03-09,496.16,Maintenance,2025-01-16
625,Turbine_775,Manchester,UK,2017-09-06,537.31,Maintenance,2025-05-11
626,Battery_834,Berlin,EU,2018-12-18,167.04,Maintenance,2025-07-29
627,Panel_648,New York,NA,2017-01-07,56.38,Maintenance,2025-03-15
628,Battery_709,Buenos Aires,LATAM,2019-08-04,507.4,Maintenance,2025-01-02
629,Battery_353,Buenos Aires,LATAM,2021-02-18,508.7,Inactive,2025-10-04
630,Turbine_423,Tokyo,APAC,2024-01-20,539.75,Inactive,2025-01-08
631,Turbine_758,Tokyo,APAC,2024-07-22,458.84,Active,2025-10-26
632,Generator_929,Paris,EU,2018-02-27,593.6,Inactive,2025-04-27
633,Generator_983,Madrid,EU,2019-11-29,213.19,Active,2025-08-23
634,Battery_234,Paris,EU,2017-09-18,235.62,Maintenance,2025-05-26
635,Panel_869,Paris,EU,2017-09-28,198.16,Active,2025-01-06
636,Panel_222,Buenos Aires,LATAM,2022-01-10,231.47,Active,2025-01-10
637,Battery_537,New York,NA,2017-05-29,498.97,Active,2025-06-06
638,Turbine_671,Buenos Aires,LATAM,2017-10-18,412.38,Active,2025-08-01
639,Generator_681,Toronto,NA,2020-05-05,404.95,Maintenance,2025-09-01
640,Generator_488,Berlin,EU,2020-11-25,536.61,Inactive,2025-05-30
641,Generator_192,Tokyo,APAC,2020-04-27,193.91,Maintenance,2025-04-26
642,Turbine_438,Berlin,EU,2024-04-24,567.75,Active,2025-02-03
643,Battery_983,Toronto,NA,2019-03-18,114.6,Inactive,2025-07-14
644,Panel_252,New York,NA,2017-09-24,504.19,Maintenance,2025-01-21
645,Generator_767,Paris,EU,2020-10-23,201.01,Active,2025-04-08
646,Generator_485,New York,NA,2019-09-17,276.48,Inactive,2025-01-20
647,Generator_625,Tokyo,APAC,2024-05-26,482.71,Inactive,2025-10-04
648,Turbine_593,New York,NA,2018-03-15,579.96,Inactive,2025-04-15
649,Generator_921,São Paulo,LATAM,2023-07-31,52.59,Maintenance,2025-03-25
650,Battery_376,Berlin,EU,2021-04-05,114.05,Maintenance,2025-09-21
651,Panel_909,Toronto,NA,2020-07-14,252.37,Maintenance,2025-02-06
652,Panel_153,São Paulo,LATAM,2019-04-28,374.92,Active,2025-09-29
653,Generator_575,Paris,EU,2020-06-27,510.16,Active,2025-01-19
654,Generator_500,Manchester,UK,2024-03-31,586.52,Inactive,2025-04-03
655,Panel_480,São Paulo,LATAM,2023-01-14,159.46,Maintenance,2025-05-05
656,Battery_802,Paris,EU,2019-07-13,274.23,Active,2025-02-05
657,Turbine_790,Berlin,EU,2019-10-11,236.1,Maintenance,2025-10-05
658,Turbine_102,London,UK,2020-03-12,253.38,Active,2025-07-07
659,Battery_956,Sydney,APAC,2021-04-07,257.69,Maintenance,2025-08-27
660,Turbine_156,Buenos Aires,LATAM,2017-06-19,412.5,Inactive,2025-09-19
661,Turbine_156,Buenos Aires,LATAM,2019-07-12,60.36,Maintenance,2025-03-06
662,Panel_975,Paris,EU,2023-05-28,398.65,Inactive,2025-10-09
663,Panel_899,London,UK,2022-01-20,93.01,Inactive,2025-01-23
664,Battery_568,São Paulo,LATAM,2021-05-18,510.35,Active,2025-07-13
